Время	A * B
(mс)	(?)

0.71118835	-0.02169407
0.71150835	-0.02169407
0.71182835	-0.02119988
0.71214835	-0.02095364
0.71246835	-0.02046030
0.71278835	-0.01996611
0.71310835	-0.01922567
0.71342835	-0.01848609
0.71374835	-0.01799190
0.71406835	-0.00616423
0.71438835	-0.01626479
0.71470835	-0.01577145
0.71502835	-0.01478477
0.71534835	-0.01379724
0.71566835	-0.01305680
0.71598835	-0.01207012
0.71630835	-0.01083635
0.71662835	-0.00984882
0.71694835	-0.00861504
0.71726835	-0.00762837
0.71758835	-0.00664083
0.71790835	-0.00516082
0.71822835	-0.00417329
0.71854835	-0.00293951
0.71886835	-0.00195284
0.71918835	-0.00047196
0.71950835	0.00076181
0.71982835	0.00199473
0.72014835	0.00298141
0.72046835	0.00446228
0.72078835	0.00544896
0.72110835	0.00238803
0.72142835	0.00791736
0.72174835	0.00915113
0.72206835	0.01013781
0.72238835	0.01137158
0.72270835	0.01260536
0.72302835	0.01359289
0.72334835	0.01457957
0.72366835	0.01556624
0.72398835	0.01655378
0.72430835	0.00626718
0.72462835	0.01852799
0.72494835	0.01926842
0.72526835	0.02000800
0.72558835	0.02099553
0.72590835	0.02173597
0.72622835	0.02222931
0.72654835	0.02296975
0.72686835	0.02346308
0.72718835	0.02395642
0.72750835	0.02444976
0.72782835	0.02469686
0.72814835	0.02494395
0.72846835	0.02519020
0.72878835	0.02568353
0.72910835	0.00917669
0.72942835	0.02568353
0.72974835	0.02593063
0.73006835	0.00926498
0.73038835	0.02568353
0.73070835	0.00917669
0.73102835	0.02543729
0.73134835	0.00891244
0.73166835	0.02494395
0.73198835	0.02444976
0.73230835	0.00864788
0.73262835	0.02346308
0.73294835	0.02296975
0.73326835	0.02247641
0.73358835	0.02173597
0.73390835	0.02099553
0.73422835	0.02025510
0.73454835	0.01951467
0.73486835	0.00662002
0.73518835	0.01778755
0.73550835	0.01680087
0.73582835	0.01581334
0.73614835	0.01457957
0.73646835	0.01383913
0.73678835	0.00450388
0.73710835	0.01161868
0.73742835	0.01038491
0.73774835	0.00939737
0.73806835	0.00816360
0.73838835	0.00247602
0.73870835	0.00569605
0.73902835	0.00446228
0.73934835	0.00322850
0.73966835	0.00199473
0.73998835	0.00076181
0.74030835	-0.00016863
0.74062835	-0.00170574
0.74094835	-0.00293951
0.74126835	-0.00392704
0.74158835	-0.00516082
0.74190835	-0.00614750
0.74222835	-0.00738127
0.74254835	-0.00861504
0.74286835	-0.00960258
0.74318835	-0.01058925
0.74350835	-0.01157679
0.74382835	-0.00457719
0.74414835	-0.01379724
0.74446835	-0.01453767
0.74478835	-0.01552435
0.74510835	-0.01626479
0.74542835	-0.01725232
0.74574835	-0.01774566
0.74606835	-0.01873233
0.74638835	-0.01922567
0.74670835	-0.01996611
0.74702835	-0.02021320
0.74734835	-0.02095364
0.74766835	-0.02119988
0.74798835	-0.02144698
0.74830835	-0.02194032
0.74862835	-0.02218741
0.74894835	-0.02243366
0.74926835	-0.02243366
0.74958835	-0.02243366
0.74990835	-0.02243366
0.75022835	-0.02243366
0.75054835	-0.02243366
0.75086835	-0.00792753
0.75118835	-0.02194032
0.75150835	-0.02169407
0.75182835	-0.02119988
0.75214835	-0.02095364
0.75246835	-0.02046030
0.75278835	-0.01971987
0.75310835	-0.01922567
0.75342835	-0.01873233
0.75374835	-0.01799190
0.75406835	-0.01725232
0.75438835	-0.01651188
0.75470835	-0.01577145
0.75502835	-0.01478477
0.75534835	-0.01379724
0.75566835	-0.01281056
0.75598835	-0.01182303
0.75630835	-0.01083635
0.75662835	-0.00984882
0.75694835	-0.00861504
0.75726835	-0.00762837
0.75758835	-0.00639459
0.75790835	-0.00540706
0.75822835	-0.00417329
0.75854835	-0.00293951
0.75886835	-0.00170574
0.75918835	-0.00071906
0.75950835	0.00076181
0.75982835	0.00199473
0.76014835	0.00106525
0.76046835	0.00446228
0.76078835	0.00544896
0.76110835	0.00668358
0.76142835	0.00282886
0.76174835	0.00915113
0.76206835	0.01013781
0.76238835	0.01137158
0.76270835	0.01235912
0.76302835	0.01359289
0.76334835	0.01457957
0.76366835	0.01556624
0.76398835	0.01655378
0.76430835	0.01778755
0.76462835	0.01852799
0.76494835	0.01926842
0.76526835	0.02000800
0.76558835	0.02099553
0.76590835	0.02148887
0.76622835	0.02222931
0.76654835	0.02296975
0.76686835	0.02346308
0.76718835	0.02395642
0.76750835	0.00873586
0.76782835	0.02494395
0.76814835	0.00891244
0.76846835	0.02543729
0.76878835	0.02568353
0.76910835	0.00917669
0.76942835	0.02593063
0.76974835	0.02593063
0.77006835	0.02593063
0.77038835	0.02593063
0.77070835	0.02568353
0.77102835	0.02543729
0.77134835	0.02519020
0.77166835	0.02469686
0.77198835	0.02444976
0.77230835	0.00864788
0.77262835	0.02371018
0.77294835	0.02296975
0.77326835	0.02222931
0.77358835	0.02173597
0.77390835	0.00750167
0.77422835	0.02000800
0.77454835	0.01951467
0.77486835	0.01852799
0.77518835	0.01778755
0.77550835	0.01655378
0.77582835	0.01581334
0.77614835	0.01482666
0.77646835	0.01383913
0.77678835	0.01260536
0.77710835	0.01161868
0.77742835	0.01038491
0.77774835	0.00939737
0.77806835	0.00816360
0.77838835	0.00692983
0.77870835	0.00569605
0.77902835	0.00470938
0.77934835	0.00322850
0.77966835	0.00199473
0.77998835	0.00076181
0.78030835	-0.00047196
0.78062835	-0.00145950
0.78094835	-0.00293951
0.78126835	-0.00392704
0.78158835	-0.00516082
0.78190835	-0.00639459
0.78222835	-0.00738127
0.78254835	-0.00861504
0.78286835	-0.00984882
0.78318835	-0.01058925
0.78350835	-0.01182303
0.78382835	-0.01281056
0.78414835	-0.01379724
0.78446835	-0.01453767
0.78478835	-0.01552435
0.78510835	-0.01626479
0.78542835	-0.01725232
0.78574835	-0.01774566
0.78606835	-0.01848609
0.78638835	-0.01897943
0.78670835	-0.01971987
0.78702835	-0.02021320
0.78734835	-0.02095364
0.78766835	-0.02144698
0.78798835	-0.02169407
0.78830835	-0.02194032
0.78862835	-0.00792753
0.78894835	-0.02218741
0.78926835	-0.02243366
0.78958835	-0.00801551
0.78990835	-0.02243366
0.79022835	-0.02243366
0.79054835	-0.02243366
0.79086835	-0.02218741
0.79118835	-0.02194032
0.79150835	-0.02169407
0.79182835	-0.02144698
0.79214835	-0.02095364
0.79246835	-0.02021320
0.79278835	-0.01971987
0.79310835	-0.00686930
0.79342835	-0.00669303
0.79374835	-0.01799190
0.79406835	-0.01725232
0.79438835	-0.01651188
0.79470835	-0.01552435
0.79502835	-0.01478477
0.79534835	-0.01379724
0.79566835	-0.01305680
0.79598835	-0.01182303
0.79630835	-0.01083635
0.79662835	-0.00984882
0.79694835	-0.00861504
0.79726835	-0.00762837
0.79758835	-0.00639459
0.79790835	-0.00516082
0.79822835	-0.00417329
0.79854835	-0.00105028
0.79886835	-0.00195284
0.79918835	-0.00047196
0.79950835	0.00076181
0.79982835	0.00174763
0.80014835	0.00298141
0.80046835	0.00421518
0.80078835	0.00194690
0.80110835	0.00668358
0.80142835	0.00791736
0.80174835	0.00915113
0.80206835	0.01013781
0.80238835	0.01137158
0.80270835	0.01260536
0.80302835	0.01359289
0.80334835	0.01457957
0.80366835	0.00565008
0.80398835	0.01655378
0.80430835	0.00626718
0.80462835	0.01852799
0.80494835	0.01926842
0.80526835	0.02000800
0.80558835	0.02099553
0.80590835	0.02173597
0.80622835	0.02222931
0.80654835	0.02296975
0.80686835	0.02346308
0.80718835	0.02395642
0.80750835	0.02444976
0.80782835	0.00891244
0.80814835	0.02519020
0.80846835	0.02543729
0.80878835	0.00917669
0.80910835	0.00917669
0.80942835	0.02568353
0.80974835	0.02568353
0.81006835	0.02593063
0.81038835	0.02593063
0.81070835	0.02568353
0.81102835	0.02543729
0.81134835	0.02519020
0.81166835	0.02494395
0.81198835	0.02444976
0.81230835	0.00855959
0.81262835	0.02371018
0.81294835	0.02296975
0.81326835	0.02247641
0.81358835	0.02173597
0.81390835	0.02099553
0.81422835	0.00723712
0.81454835	0.01951467
0.81486835	0.01852799
0.81518835	0.01754045
0.81550835	0.01680087
0.81582835	0.01581334
0.81614835	0.01507291
0.81646835	0.01383913
0.81678835	0.01260536
0.81710835	0.01137158
0.81742835	0.00371051
0.81774835	0.00326969
0.81806835	0.00291684
0.81838835	0.00692983
0.81870835	0.00569605
0.81902835	0.00446228
0.81934835	0.00322850
0.81966835	0.00199473
0.81998835	0.00076181
0.82030835	-0.00008065
0.82062835	-0.00170574
0.82094835	-0.00293951
0.82126835	-0.00140313
0.82158835	-0.00516082
0.82190835	-0.00639459
0.82222835	-0.00738127
0.82254835	-0.00861504
0.82286835	-0.00984882
0.82318835	-0.01083635
0.82350835	-0.01182303
0.82382835	-0.01281056
0.82414835	-0.00484144
0.82446835	-0.00519429
0.82478835	-0.01552435
0.82510835	-0.01626479
0.82542835	-0.01725232
0.82574835	-0.01774566
0.82606835	-0.01848609
0.82638835	-0.01897943
0.82670835	-0.01971987
0.82702835	-0.02021320
0.82734835	-0.02095364
0.82766835	-0.02119988
0.82798835	-0.02144698
0.82830835	-0.02194032
0.82862835	-0.02218741
0.82894835	-0.02243366
0.82926835	-0.02243366
0.82958835	-0.02243366
0.82990835	-0.02243366
0.83022835	-0.02243366
0.83054835	-0.02243366
0.83086835	-0.02218741
0.83118835	-0.02194032
0.83150835	-0.02169407
0.83182835	-0.02144698
0.83214835	-0.00739842
0.83246835	-0.02046030
0.83278835	-0.01971987
0.83310835	-0.01922567
0.83342835	-0.01848609
0.83374835	-0.01799190
0.83406835	-0.01725232
0.83438835	-0.01651188
0.83470835	-0.01552435
0.83502835	-0.01478477
0.83534835	-0.01379724
0.83566835	-0.01281056
0.83598835	-0.00422435
0.83630835	-0.00387181
0.83662835	-0.00984882
0.83694835	-0.00861504
0.83726835	-0.00762837
0.83758835	-0.00664083
0.83790835	-0.00540706
0.83822835	-0.00417329
0.83854835	-0.00293951
0.83886835	-0.00170574
0.83918835	-0.00047196
0.83950835	0.00076181
0.83982835	0.00199473
0.84014835	0.00298141
0.84046835	0.00421518
0.84078835	0.00544896
0.84110835	0.00668358
0.84142835	0.00791736
0.84174835	0.00915113
0.84206835	0.01013781
0.84238835	0.01137158
0.84270835	0.01260536
0.84302835	0.01359289
0.84334835	0.01457957
0.84366835	0.00556180
0.84398835	0.00591464
0.84430835	0.01754045
0.84462835	0.01828089
0.84494835	0.01951467
0.84526835	0.02000800
0.84558835	0.02074844
0.84590835	0.00767794
0.84622835	0.02222931
0.84654835	0.02272265
0.84686835	0.02346308
0.84718835	0.02395642
0.84750835	0.02444976
0.84782835	0.02469686
0.84814835	0.02519020
0.84846835	0.00908871
0.84878835	0.02568353
0.84910835	0.00917669
0.84942835	0.02568353
0.84974835	0.02593063
0.85006835	0.02593063
0.85038835	0.02568353
0.85070835	0.02568353
0.85102835	0.00908871
0.85134835	0.02519020
0.85166835	0.02494395
0.85198835	0.02444976
0.85230835	0.02395642
0.85262835	0.02346308
0.85294835	0.02296975
0.85326835	0.02222931
0.85358835	0.02173597
0.85390835	0.00750167
0.85422835	0.02025510
0.85454835	0.01951467
0.85486835	0.00662002
0.85518835	0.01778755
0.85550835	0.01680087
0.85582835	0.00565008
0.85614835	0.01482666
0.85646835	0.01359289
0.85678835	0.01260536
0.85710835	0.01161868
0.85742835	0.01038491
0.85774835	0.00939737
0.85806835	0.00816360
0.85838835	0.00692983
0.85870835	0.00203519
0.85902835	0.00159437
0.85934835	0.00322850
0.85966835	0.00199473
0.85998835	0.00100805
0.86030835	-0.00047196
0.86062835	-0.00060946
0.86094835	-0.00269327
0.86126835	-0.00392704
0.86158835	-0.00516082
0.86190835	-0.00614750
0.86222834	-0.00738127
0.86254834	-0.00307814
0.86286834	-0.00984882
0.86318834	-0.01083635
0.86350834	-0.01182303
0.86382834	-0.01281056
0.86414834	-0.01379724
0.86446834	-0.01453767
0.86478834	-0.01552435
0.86510834	-0.01626479
0.86542834	-0.00616423
0.86574834	-0.01799190
0.86606834	-0.01848609
0.86638834	-0.01922567
0.86670834	-0.01971987
0.86702834	-0.02021320
0.86734834	-0.02070654
0.86766834	-0.02119988
0.86798834	-0.02169407
0.86830834	-0.02194032
0.86862834	-0.02218741
0.86894834	-0.02243366
0.86926834	-0.02243366
0.86958834	-0.02268075
0.86990834	-0.02243366
0.87022834	-0.02243366
0.87054834	-0.02243366
0.87086834	-0.02218741
0.87118834	-0.02194032
0.87150834	-0.02169407
0.87182834	-0.02144698
0.87214834	-0.00748670
0.87246834	-0.02046030
0.87278834	-0.01996611
0.87310834	-0.01922567
0.87342834	-0.01848609
0.87374834	-0.01799190
0.87406834	-0.01700522
0.87438834	-0.01626479
0.87470834	-0.01552435
0.87502834	-0.01478477
0.87534834	-0.01379724
0.87566834	-0.01281056
0.87598834	-0.01207012
0.87630834	-0.01108259
0.87662834	-0.00984882
0.87694834	-0.00861504
0.87726834	-0.00762837
0.87758834	-0.00639459
0.87790834	-0.00540706
0.87822834	-0.00417329
0.87854834	-0.00293951
0.87886834	-0.00170574
0.87918834	-0.00047196
0.87950834	0.00076181
0.87982834	0.00199473
0.88014834	0.00298141
0.88046834	0.00446228
0.88078834	0.00544896
0.88110834	0.00668358
0.88142834	0.00791736
0.88174834	0.00915113
0.88206834	0.01038491
0.88238834	0.01137158
0.88270834	0.01235912
0.88302834	0.01359289
0.88334834	0.01457957
0.88366834	0.01556624
0.88398834	0.01655378
0.88430834	0.01754045
0.88462834	0.01852799
0.88494834	0.01926842
0.88526834	0.02000800
0.88558834	0.02074844
0.88590834	0.02148887
0.88622834	0.02222931
0.88654834	0.02296975
0.88686834	0.00838332
0.88718834	0.02395642
0.88750834	0.02420352
0.88782834	0.02494395
0.88814834	0.00900042
0.88846834	0.02543729
0.88878834	0.02568353
0.88910834	0.02568353
0.88942834	0.00926498
0.88974834	0.02593063
0.89006834	0.02568353
0.89038834	0.00917669
0.89070834	0.02568353
0.89102834	0.02543729
0.89134834	0.02519020
0.89166834	0.02494395
0.89198834	0.02444976
0.89230834	0.02420352
0.89262834	0.02346308
0.89294834	0.02296975
0.89326834	0.02247641
0.89358834	0.02173597
0.89390834	0.02099553
0.89422834	0.02025510
0.89454834	0.00697256
0.89486834	0.01852799
0.89518834	0.01778755
0.89550834	0.01680087
0.89582834	0.01581334
0.89614834	0.01482666
0.89646834	0.01359289
0.89678834	0.01260536
0.89710834	0.01161868
0.89742834	0.01038491
0.89774834	0.00939737
0.89806834	0.00791736
0.89838834	0.00692983
0.89870834	0.00569605
0.89902834	0.00446228
0.89934834	0.00115354
0.89966834	0.00199473
0.89998834	0.00076181
0.90030834	-0.00047196
0.90062834	-0.00170574
0.90094834	-0.00293951
0.90126834	-0.00392704
0.90158834	-0.00516082
0.90190834	-0.00639459
0.90222834	-0.00738127
0.90254834	-0.00836880
0.90286834	-0.00960258
0.90318834	-0.01083635
0.90350834	-0.01182303
0.90382834	-0.01281056
0.90414834	-0.01379724
0.90446834	-0.01453767
0.90478834	-0.00554683
0.90510834	-0.01651188
0.90542834	-0.01700522
0.90574834	-0.01774566
0.90606834	-0.01848609
0.90638834	-0.01922567
0.90670834	-0.01971987
0.90702834	-0.00722215
0.90734834	-0.02070654
0.90766834	-0.02144698
0.90798834	-0.02169407
0.90830834	-0.02194032
0.90862834	-0.02194032
0.90894834	-0.02243366
0.90926834	-0.02243366
0.90958834	-0.02243366
0.90990834	-0.02243366
0.91022834	-0.02243366
0.91054834	-0.02243366
0.91086834	-0.02218741
0.91118834	-0.02194032
0.91150834	-0.02169407
0.91182834	-0.00757469
0.91214834	-0.02095364
0.91246834	-0.02046030
0.91278834	-0.01971987
0.91310834	-0.01922567
0.91342834	-0.01873233
0.91374834	-0.01799190
0.91406834	-0.01725232
0.91438834	-0.01651188
0.91470834	-0.01577145
0.91502834	-0.01478477
0.91534834	-0.01379724
0.91566834	-0.01305680
0.91598834	-0.01182303
0.91630834	-0.00387181
0.91662834	-0.00960258
0.91694834	-0.00861504
0.91726834	-0.00762837
0.91758834	-0.00664083
0.91790834	-0.00516082
0.91822834	-0.00417329
0.91854834	-0.00293951
0.91886834	-0.00170574
0.91918834	-0.00047196
0.91950834	0.00076181
0.91982834	0.00199473
0.92014834	0.00298141
0.92046834	0.00421518
0.92078834	0.00544896
0.92110834	0.00668358
0.92142834	0.00791736
0.92174834	0.00915113
0.92206834	0.00362222
0.92238834	0.01137158
0.92270834	0.01260536
0.92302834	0.01359289
0.92334834	0.01457957
0.92366834	0.01556624
0.92398834	0.01655378
0.92430834	0.01754045
0.92462834	0.01852799
0.92494834	0.00688458
0.92526834	0.02000800
0.92558834	0.02074844
0.92590834	0.02173597
0.92622834	0.02222931
0.92654834	0.00820706
0.92686834	0.02346308
0.92718834	0.02395642
0.92750834	0.02444976
0.92782834	0.02494395
0.92814834	0.02519020
0.92846834	0.02543729
0.92878834	0.02568353
0.92910834	0.02593063
0.92942834	0.02568353
0.92974834	0.02593063
0.93006834	0.02568353
0.93038834	0.02593063
0.93070834	0.02568353
0.93102834	0.02543729
0.93134834	0.02519020
0.93166834	0.02469686
0.93198834	0.02444976
0.93230834	0.02395642
0.93262834	0.02371018
0.93294834	0.02296975
0.93326834	0.02222931
0.93358834	0.02173597
0.93390834	0.02074844
0.93422834	0.02025510
0.93454834	0.01951467
0.93486834	0.01852799
0.93518834	0.01778755
0.93550834	0.01680087
0.93582834	0.01581334
0.93614834	0.01482666
0.93646834	0.01383913
0.93678834	0.01260536
0.93710834	0.01161868
0.93742834	0.01063115
0.93774834	0.00915113
0.93806834	0.00282886
0.93838834	0.00238803
0.93870834	0.00569605
0.93902834	0.00159437
0.93934834	0.00322850
0.93966834	0.00199473
0.93998834	0.00076181
0.94030834	-0.00047196
0.94062834	-0.00170574
0.94094834	-0.00269327
0.94126834	-0.00392704
0.94158834	-0.00516082
0.94190834	-0.00639459
0.94222834	-0.00738127
0.94254834	-0.00861504
0.94286834	-0.00960258
0.94318834	-0.01058925
0.94350834	-0.01182303
0.94382834	-0.01281056
0.94414834	-0.01379724
0.94446834	-0.01453767
0.94478834	-0.01552435
0.94510834	-0.01626479
0.94542834	-0.01725232
0.94574834	-0.01799190
0.94606834	-0.01873233
0.94638834	-0.01922567
0.94670834	-0.01971987
0.94702834	-0.02021320
0.94734834	-0.02095364
0.94766834	-0.02119988
0.94798834	-0.02169407
0.94830834	-0.02194032
0.94862834	-0.02243366
0.94894834	-0.02243366
0.94926834	-0.02243366
0.94958834	-0.02243366
0.94990834	-0.02268075
0.95022834	-0.02243366
0.95054834	-0.02243366
0.95086834	-0.02218741
0.95118834	-0.02194032
0.95150834	-0.02144698
0.95182834	-0.02119988
0.95214834	-0.02095364
0.95246834	-0.02046030
0.95278834	-0.01996611
0.95310834	-0.01922567
0.95342834	-0.00669303
0.95374834	-0.01774566
0.95406834	-0.01725232
0.95438834	-0.01626479
0.95470834	-0.01552435
0.95502834	-0.01453767
0.95534834	-0.01379724
0.95566834	-0.01305680
0.95598834	-0.01182303
0.95630834	-0.00387181
0.95662834	-0.00984882
0.95694834	-0.00861504
0.95726834	-0.00762837
0.95758834	-0.00639459
0.95790834	-0.00184395
0.95822834	-0.00149111
0.95854834	-0.00293951
0.95886834	-0.00195284
0.95918834	-0.00047196
0.95950834	0.00051471
0.95982834	0.00174763
0.96014834	0.00106525
0.96046834	0.00421518
0.96078834	0.00544896
0.96110834	0.00692983
0.96142834	0.00791736
0.96174834	0.00915113
0.96206834	0.01013781
0.96238834	0.01161868
0.96270834	0.01260536
0.96302834	0.01359289
0.96334834	0.01457957
0.96366834	0.01581334
0.96398834	0.00591464
0.96430834	0.01754045
0.96462834	0.01852799
0.96494834	0.01926842
0.96526834	0.02000800
0.96558834	0.02074844
0.96590834	0.02173597
0.96622834	0.02222931
0.96654834	0.02272265
0.96686834	0.02346308
0.96718834	0.02395642
0.96750834	0.02444976
0.96782834	0.02494395
0.96814834	0.02519020
0.96846834	0.02543729
0.96878834	0.02568353
0.96910834	0.02568353
0.96942834	0.02593063
0.96974834	0.02568353
0.97006834	0.00917669
0.97038834	0.02568353
0.97070834	0.02568353
0.97102834	0.02543729
0.97134834	0.00900042
0.97166834	0.02469686
0.97198834	0.02444976
0.97230834	0.02395642
0.97262834	0.02371018
0.97294834	0.00820706
0.97326834	0.00803079
0.97358834	0.02173597
0.97390834	0.02099553
0.97422834	0.02000800
0.97454834	0.01951467
0.97486834	0.01852799
0.97518834	0.00635547
0.97550834	0.01680087
0.97582834	0.01581334
0.97614834	0.01457957
0.97646834	0.01359289
0.97678834	0.01260536
0.97710834	0.01161868
0.97742834	0.01038491
0.97774834	0.00915113
0.97806834	0.00816360
0.97838834	0.00692983
0.97870834	0.00203519
0.97902834	0.00446228
0.97934834	0.00322850
0.97966834	0.00199473
0.97998834	0.00076181
0.98030834	-0.00047196
0.98062834	-0.00170574
0.98094834	-0.00269327
0.98126834	-0.00392704
0.98158834	-0.00516082
0.98190834	-0.00639459
0.98222834	-0.00263732
0.98254834	-0.00861504
0.98286834	-0.00984882
0.98318834	-0.01083635
0.98350834	-0.01182303
0.98382834	-0.01281056
0.98414834	-0.01355014
0.98446834	-0.01453767
0.98478834	-0.01552435
0.98510834	-0.01651188
0.98542834	-0.01700522
0.98574834	-0.01774566
0.98606834	-0.01873233
0.98638834	-0.01922567
0.98670834	-0.01971987
0.98702834	-0.02046030
0.98734834	-0.02070654
0.98766834	-0.02119988
0.98798834	-0.02144698
0.98830834	-0.02194032
0.98862834	-0.02218741
0.98894834	-0.02243366
0.98926834	-0.02243366
0.98958834	-0.02243366
0.98990834	-0.02268075
0.99022834	-0.02243366
0.99054834	-0.02243366
0.99086834	-0.02218741
0.99118834	-0.02194032
0.99150834	-0.02169407
0.99182834	-0.02144698
0.99214834	-0.02095364
0.99246834	-0.02021320
0.99278834	-0.01971987
0.99310834	-0.01922567
0.99342834	-0.01873233
0.99374834	-0.01774566
0.99406834	-0.01725232
0.99438834	-0.01651188
0.99470834	-0.01552435
0.99502834	-0.01478477
0.99534834	-0.01379724
0.99566834	-0.01305680
0.99598834	-0.01182303
0.99630834	-0.01083635
0.99662834	-0.00984882
0.99694834	-0.00861504
0.99726834	-0.00762837
0.99758834	-0.00639459
0.99790834	-0.00540706
0.99822834	-0.00417329
0.99854834	-0.00293951
0.99886834	-0.00170574
0.99918834	-0.00047196
0.99950834	0.00076181
0.99982834	0.00199473
1.00014834	0.10659670
