Время	Канал A	A * B
(mс)	(В)	(?)

-2.09683811	0.96560560	0.30688850
-2.09619811	0.96560560	0.26779300
-2.09555811	0.94759970	0.22606240
-2.09491811	0.94759970	0.18780490
-2.09427811	0.96560560	0.14257230
-2.09363811	0.94759970	0.10084170
-2.09299811	0.94759970	0.05911111
-2.09235811	0.94759970	0.00925322
-2.09171811	0.96560560	-0.04178682
-2.09107811	0.96560560	-0.08273821
-2.09043811	0.94759970	-0.12683390
-2.08979811	0.96560560	-0.17455710
-2.08915811	0.94759970	-0.22039750
-2.08851811	0.96560560	-0.25440450
-2.08787811	0.96560560	-0.29692810
-2.08723811	0.96560560	-0.33096460
-2.08659811	0.96560560	-0.35816590
-2.08595811	0.94759970	-0.39049170
-2.08531811	0.96560560	-0.41601170
-2.08467811	0.96560560	-0.44153170
-2.08403811	0.96560560	-0.45001870
-2.08339811	0.96560560	-0.46702220
-2.08275811	0.96560560	-0.46702220
-2.08211811	0.96560560	-0.47553870
-2.08147811	0.96560560	-0.46702220
-2.08083811	0.96560560	-0.44998480
-2.08019811	0.94759970	-0.45001870
-2.07955811	0.96560560	-0.43301520
-2.07891811	0.96560560	-0.40749520
-2.07827811	0.96560560	-0.38197510
-2.07763811	0.96560560	-0.35648460
-2.07699811	0.96560560	-0.32244810
-2.07635811	0.96560560	-0.28844110
-2.07571811	0.96560560	-0.24591750
-2.07507811	0.96560560	-0.20339400
-2.07443811	0.96560560	-0.16935740
-2.07379811	0.96560560	-0.11831740
-2.07315811	0.96560560	-0.07579387
-2.07251811	0.96560560	-0.02478330
-2.07187811	0.96560560	0.02625674
-2.07123811	0.96560560	0.06875081
-2.07059811	0.96560560	0.11127440
-2.06995811	0.96560560	0.16231440
-2.06931811	0.96560560	0.20483790
-2.06867811	0.96560560	0.24736150
-2.06803811	0.96560560	0.28136850
-2.06739811	0.96560560	0.31540500
-2.06675811	0.96560560	0.34941210
-2.06611811	0.96560560	0.37493210
-2.06547811	0.96560560	0.40045210
-2.06483811	0.96560560	0.42597220
-2.06419811	0.96560560	0.44297570
-2.06355811	0.96560560	0.45146270
-2.06291811	0.96560560	0.45997920
-2.06227811	0.96560560	0.46849570
-2.06163811	0.96560560	0.45997920
-2.06099811	0.96560560	0.45146270
-2.06035811	0.96560560	0.44297570
-2.05971811	0.96560560	0.43445920
-2.05907811	0.96560560	0.40893920
-2.05843811	0.96560560	0.38341920
-2.05779811	0.96560560	0.35792860
-2.05715811	0.96560560	0.32389210
-2.05651811	0.96560560	0.28988500
-2.05587811	0.96560560	0.24736150
-2.05523811	0.96560560	0.21332490
-2.05459811	0.96560560	0.17080140
-2.05395811	0.96560560	0.12827790
-2.05331811	0.96560560	0.07726731
-2.05267811	0.96560560	0.03474377
-2.05203811	0.96560560	-0.01626680
-2.05139811	0.96560560	-0.05879034
-2.05075811	0.96560560	-0.10983040
-2.05011811	0.96560560	-0.15235390
-2.04947811	0.96560560	-0.19487750
-2.04883811	0.96560560	-0.23740100
-2.04819811	0.96560560	-0.27992450
-2.04755811	0.96560560	-0.31980540
-2.04691811	0.98367260	-0.34796810
-2.04627811	0.96560560	-0.37348810
-2.04563811	0.96560560	-0.40749520
-2.04499811	0.96560560	-0.42449870
-2.04435811	0.96560560	-0.44153170
-2.04371811	0.96560560	-0.45853520
