Частота	Канал A
(kГц)	(В)

16.23630524	0.00052522
16.26014709	0.00086118
16.28398895	0.00110139
16.30783081	0.00157730
16.33167267	0.00142001
16.35551453	0.00145896
16.37935638	0.00091690
16.40319824	0.00092507
16.42704010	0.00035894
16.45088196	0.00029238
16.47472382	0.00057638
16.49856567	0.00045829
16.52240753	0.00042053
16.54624939	0.00035935
16.57009125	0.00036260
16.59393311	0.00096563
16.61777496	0.00123909
16.64161682	0.00190067
16.66545868	0.00179983
16.68930054	0.00146144
16.71314240	0.00116151
16.73698425	0.00077080
16.76082611	0.00047747
16.78466797	0.00018354
16.80850983	0.00044805
16.83235168	0.00052887
16.85619354	0.00044286
16.88003540	0.00061186
16.90387726	0.00071152
16.92771912	0.00090653
16.95156097	0.00167374
16.97540283	0.00181292
16.99924469	0.00176340
17.02308655	0.00152066
17.04692841	0.00130485
17.07077026	0.00052750
17.09461212	0.00062928
17.11845398	0.00035380
17.14229584	0.00035790
17.16613770	0.00079674
17.18997955	0.00081017
17.21382141	0.00041726
17.23766327	0.00063419
17.26150513	0.00084373
17.28534698	0.00139880
17.30918884	0.00206344
17.33303070	0.00134590
17.35687256	0.00090796
17.38071442	0.00106633
17.40455627	0.00115524
17.42839813	0.00059351
17.45223999	0.00043904
17.47608185	0.00041489
17.49992371	0.00024438
17.52376556	0.00036635
17.54760742	0.00015575
17.57144928	0.00009354
17.59529114	0.00077914
17.61913300	0.00142893
17.64297485	0.00293601
17.66681671	0.00264729
17.69065857	0.00123320
17.71450043	0.00088880
17.73834229	0.00083137
17.76218414	0.00063596
17.78602600	0.00022369
17.80986786	0.00030619
17.83370972	0.00038105
17.85755157	0.00045273
17.88139343	0.00064308
17.90523529	0.00062063
17.92907715	0.00101257
17.95291901	0.00206824
17.97676086	0.00410439
18.00060272	0.00624847
18.02444458	0.00398282
18.04828644	0.00151147
18.07212830	0.00077426
18.09597015	0.00069977
18.11981201	0.00027776
18.14365387	0.00021865
18.16749573	0.00055864
18.19133759	0.00045744
18.21517944	0.00030737
18.23902130	0.00049567
18.26286316	0.00083316
18.28670502	0.00164951
18.31054688	0.00211054
18.33438873	0.00092968
18.35823059	0.00030582
18.38207245	0.00095994
18.40591431	0.00074072
18.42975616	0.00048179
18.45359802	0.00038680
18.47743988	0.00024759
18.50128174	0.00024138
18.52512360	0.00049489
18.54896545	0.00022717
18.57280731	0.00024581
18.59664917	0.00090783
18.62049103	0.00160711
18.64433289	0.00360043
18.66817474	0.00298430
18.69201660	0.00091709
18.71585846	0.00074509
18.73970032	0.00099663
18.76354218	0.00065452
18.78738403	0.00036188
18.81122589	0.00054618
18.83506775	0.00066803
18.85890961	0.00052009
18.88275146	0.00040411
18.90659332	0.00025744
18.93043518	0.00092273
18.95427704	0.00224336
18.97811890	0.00670463
19.00196075	0.01018603
19.02580261	0.00605787
19.04964447	0.00177754
19.07348633	0.00098384
19.09732819	0.00093512
19.12117004	0.00035891
19.14501190	0.00022360
19.16885376	0.00061462
19.19269562	0.00053564
19.21653748	0.00057788
19.24037933	0.00066717
19.26422119	0.00078958
19.28806305	0.00200742
19.31190491	0.00247977
19.33574677	0.00118861
19.35958862	0.00051042
19.38343048	0.00082315
19.40727234	0.00059018
19.43111420	0.00052623
19.45495605	0.00041392
19.47879791	0.00024742
19.50263977	0.00036360
19.52648163	0.00046062
19.55032349	0.00006585
19.57416534	0.00027498
19.59800720	0.00074951
19.62184906	0.00198443
19.64569092	0.00446875
19.66953278	0.00354245
19.69337463	0.00073521
19.71721649	0.00063856
19.74105835	0.00088736
19.76490021	0.00040258
19.78874207	0.00028898
19.81258392	0.00018393
19.83642578	0.00030842
19.86026764	0.00065467
19.88410950	0.00053280
19.90795135	0.00017417
19.93179321	0.00072513
19.95563507	0.00239791
19.97947693	0.00892338
20.00331879	0.01317499
20.02716064	0.00712651
20.05100250	0.00140972
20.07484436	0.00062469
20.09868622	0.00064179
20.12252808	0.00026656
20.14636993	0.00023717
20.17021179	0.00058646
20.19405365	0.00049693
20.21789551	0.00035864
20.24173737	0.00027395
20.26557922	0.00055281
20.28942108	0.00199885
20.31326294	0.00255075
20.33710480	0.00160693
20.36094666	0.00091692
20.38478851	0.00088748
20.40863037	0.00069322
20.43247223	0.00041502
20.45631409	0.00032871
20.48015594	0.00020434
20.50399780	0.00029236
20.52783966	0.00043813
20.55168152	0.00035304
20.57552338	0.00066582
20.59936523	0.00107562
20.62320709	0.00252841
20.64704895	0.00524945
20.67089081	0.00412317
20.69473267	0.00091331
20.71857452	0.00053184
20.74241638	0.00089589
20.76625824	0.00066563
20.79010010	0.00062913
20.81394196	0.00050494
20.83778381	0.00033089
20.86162567	0.00044845
20.88546753	0.00035967
20.90930939	0.00034411
20.93315125	0.00107743
20.95699310	0.00300665
20.98083496	0.01100535
21.00467682	0.01542131
21.02851868	0.00785552
21.05236053	0.00143974
21.07620239	0.00092027
21.10004425	0.00078588
21.12388611	0.00033521
21.14772797	0.00049577
21.17156982	0.00070065
21.19541168	0.00045673
21.21925354	0.00054443
21.24309540	0.00037179
21.26693726	0.00061294
21.29077911	0.00221417
21.31462097	0.00274539
21.33846283	0.00199476
21.36230469	0.00148816
21.38614655	0.00091750
21.40998840	0.00061053
21.43383026	0.00074767
21.45767212	0.00047360
21.48151398	0.00015203
21.50535583	0.00050722
21.52919769	0.00069080
21.55303955	0.00037196
21.57688141	0.00042368
21.60072327	0.00067621
21.62456512	0.00269939
21.64840698	0.00554317
21.67224884	0.00416612
21.69609070	0.00117764
21.71993256	0.00068912
21.74377441	0.00070942
21.76761627	0.00043338
21.79145813	0.00051230
21.81529999	0.00029040
21.83914185	0.00026616
21.86298370	0.00060723
21.88682556	0.00062318
21.91066742	0.00044205
21.93450928	0.00094924
21.95835114	0.00358168
21.98219299	0.01288041
22.00603485	0.01697282
22.02987671	0.00811938
22.05371857	0.00117693
22.07756042	0.00055345
22.10140228	0.00055481
22.12524414	0.00053424
22.14908600	0.00057195
22.17292786	0.00065757
22.19676971	0.00057098
22.22061157	0.00064012
22.24445343	0.00038882
22.26829529	0.00036439
22.29213715	0.00188783
22.31597900	0.00235441
22.33982086	0.00222180
22.36366272	0.00172853
22.38750458	0.00066567
22.41134644	0.00034253
22.43518829	0.00058762
22.45903015	0.00035379
22.48287201	0.00013497
22.50671387	0.00048318
22.53055573	0.00064446
22.55439758	0.00071289
22.57823944	0.00076566
22.60208130	0.00070655
22.62592316	0.00281836
22.64976501	0.00592605
22.67360687	0.00440255
22.69744873	0.00130142
22.72129059	0.00073033
22.74513245	0.00073417
22.76897430	0.00050884
22.79281616	0.00055240
22.81665802	0.00030701
22.84049988	0.00027907
22.86434174	0.00066512
22.88818359	0.00058191
22.91202545	0.00052271
22.93586731	0.00090915
22.95970917	0.00393561
22.98355103	0.01403177
23.00739288	0.01749149
23.03123474	0.00779676
23.05507660	0.00117029
23.07891846	0.00086330
23.10276031	0.00056172
23.12660217	0.00045943
23.15044403	0.00046440
23.17428589	0.00036585
23.19812775	0.00040422
23.22196960	0.00075536
23.24581146	0.00060931
23.26965332	0.00097133
23.29349518	0.00210905
23.31733704	0.00231739
23.34117889	0.00268229
23.36502075	0.00218277
23.38886261	0.00068162
23.41270447	0.00036592
23.43654633	0.00070551
23.46038818	0.00049721
23.48423004	0.00043281
23.50807190	0.00052663
23.53191376	0.00046932
23.55575562	0.00062215
23.57959747	0.00066916
23.60343933	0.00067753
23.62728119	0.00320796
23.65112305	0.00594068
23.67496490	0.00404841
23.69880676	0.00123827
23.72264862	0.00084589
23.74649048	0.00081517
23.77033234	0.00063421
23.79417419	0.00055122
23.81801605	0.00022692
23.84185791	0.00033575
23.86569977	0.00067437
23.88954163	0.00059230
23.91338348	0.00055719
23.93722534	0.00064531
23.96106720	0.00400170
23.98490906	0.01443765
24.00875092	0.01717327
24.03259277	0.00697733
24.05643463	0.00069743
24.08027649	0.00069341
24.10411835	0.00066072
24.12796021	0.00058123
24.15180206	0.00038855
24.17564392	0.00019033
24.19948578	0.00046194
24.22332764	0.00061006
24.24716949	0.00051581
24.27101135	0.00086838
24.29485321	0.00182145
24.31869507	0.00239408
24.34253693	0.00320645
24.36637878	0.00228955
24.39022064	0.00063744
24.41406250	0.00049258
24.43790436	0.00072802
24.46174622	0.00032483
24.48558807	0.00041790
24.50942993	0.00031470
24.53327179	0.00033118
24.55711365	0.00067323
24.58095551	0.00067800
24.60479736	0.00079014
24.62863922	0.00341440
24.65248108	0.00580457
24.67632294	0.00381736
24.70016479	0.00136707
24.72400665	0.00050261
24.74784851	0.00033853
24.77169037	0.00051031
24.79553223	0.00055974
24.81937408	0.00022147
24.84321594	0.00033780
24.86705780	0.00065854
24.89089966	0.00061535
24.91474152	0.00068833
24.93858337	0.00052933
24.96242523	0.00439745
24.98626709	0.01463194
25.01010895	0.01630446
25.03395081	0.00609965
25.05779266	0.00074401
25.08163452	0.00080180
25.10547638	0.00078951
25.12931824	0.00076371
25.15316010	0.00041053
25.17700195	0.00004933
25.20084381	0.00038516
25.22468567	0.00058286
25.24852753	0.00039398
25.27236938	0.00070977
25.29621124	0.00158124
25.32005310	0.00242595
25.34389496	0.00356536
25.36773682	0.00255980
25.39157867	0.00065993
25.41542053	0.00036450
25.43926239	0.00051897
25.46310425	0.00051195
25.48694611	0.00059270
25.51078796	0.00042531
25.53462982	0.00040014
25.55847168	0.00064862
25.58231354	0.00060048
25.60615540	0.00086012
25.62999725	0.00342053
25.65383911	0.00549365
25.67768097	0.00362589
25.70152283	0.00176633
25.72536469	0.00075899
25.74920654	0.00027038
25.77304840	0.00063630
25.79689026	0.00070894
25.82073212	0.00039361
25.84457397	0.00039462
25.86841583	0.00044494
25.89225769	0.00059077
25.91609955	0.00079541
25.93994141	0.00049050
25.96378326	0.00429418
25.98762512	0.01408709
26.01146698	0.01500239
26.03530884	0.00529701
26.05915070	0.00069211
26.08299255	0.00037354
26.10683441	0.00037150
26.13067627	0.00076744
26.15451813	0.00055187
26.17835999	0.00023680
26.20220184	0.00038767
26.22604370	0.00055913
26.24988556	0.00072497
26.27372742	0.00102740
26.29756927	0.00133883
26.32141113	0.00214212
26.34525299	0.00345707
26.36909485	0.00222340
26.39293671	0.00052649
26.41677856	0.00057112
26.44062042	0.00066997
26.46446228	0.00042379
26.48830414	0.00041750
26.51214600	0.00014367
26.53598785	0.00020256
26.55982971	0.00063568
26.58367157	0.00057503
26.60751343	0.00090660
26.63135529	0.00295643
26.65519714	0.00459845
26.67903900	0.00317114
26.70288086	0.00199322
26.72672272	0.00083962
26.75056458	0.00029631
26.77440643	0.00051774
26.79824829	0.00042815
26.82209015	0.00031964
26.84593201	0.00031451
26.86977386	0.00029166
26.89361572	0.00050657
26.91745758	0.00079007
26.94129944	0.00021040
26.96514130	0.00443551
26.98898315	0.01339693
27.01282501	0.01335918
27.03666687	0.00446373
27.06050873	0.00099692
27.08435059	0.00057218
27.10819244	0.00040162
27.13203430	0.00057638
27.15587616	0.00038059
27.17971802	0.00020629
27.20355988	0.00052614
27.22740173	0.00058522
27.25124359	0.00070596
27.27508545	0.00094904
27.29892731	0.00090440
27.32276917	0.00213626
27.34661102	0.00366312
27.37045288	0.00245042
27.39429474	0.00071930
27.41813660	0.00044313
27.44197845	0.00041448
27.46582031	0.00060448
27.48966217	0.00074948
27.51350403	0.00034896
27.53734589	0.00036885
27.56118774	0.00072948
27.58502960	0.00068075
